municipality,parent_name,point_index,group_id,group_title,score
Рязановское,Новомосковский,41,safety_economic_stability,Безопасность и экономическая стабильность района,22.790000
Рязановское,Новомосковский,42,transport_accessibility,Транспортная доступность,36.200000
Рязановское,Новомосковский,42,social_infrastructure,Социальная инфраструктура,6.590000
Рязановское,Новомосковский,42,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,42,recreation_environment,Рекреация и экологическая комфортность,51.400000
Рязановское,Новомосковский,42,safety_economic_stability,Безопасность и экономическая стабильность района,34.670000
Рязановское,Новомосковский,43,transport_accessibility,Транспортная доступность,31.090000
Рязановское,Новомосковский,43,social_infrastructure,Социальная инфраструктура,24.850000
Рязановское,Новомосковский,43,commercial_household,Коммерческая и бытовая инфраструктура,10.060000
Рязановское,Новомосковский,43,recreation_environment,Рекреация и экологическая комфортность,53.520000
Рязановское,Новомосковский,43,safety_economic_stability,Безопасность и экономическая стабильность района,61.350000
Рязановское,Новомосковский,44,transport_accessibility,Транспортная доступность,34.450000
Рязановское,Новомосковский,44,social_infrastructure,Социальная инфраструктура,27.960000
Рязановское,Новомосковский,44,commercial_household,Коммерческая и бытовая инфраструктура,10.090000
Рязановское,Новомосковский,44,recreation_environment,Рекреация и экологическая комфортность,51.910000
Рязановское,Новомосковский,44,safety_economic_stability,Безопасность и экономическая стабильность района,66.640000
Рязановское,Новомосковский,45,transport_accessibility,Транспортная доступность,41.650000
Рязановское,Новомосковский,45,social_infrastructure,Социальная инфраструктура,29.960000
Рязановское,Новомосковский,45,commercial_household,Коммерческая и бытовая инфраструктура,8.090000
Рязановское,Новомосковский,45,recreation_environment,Рекреация и экологическая комфортность,49.030000
Рязановское,Новомосковский,45,safety_economic_stability,Безопасность и экономическая стабильность района,69.300000
Рязановское,Новомосковский,46,transport_accessibility,Транспортная доступность,48.950000
Рязановское,Новомосковский,46,social_infrastructure,Социальная инфраструктура,45.010000
Рязановское,Новомосковский,46,commercial_household,Коммерческая и бытовая инфраструктура,42.710000
Рязановское,Новомосковский,46,recreation_environment,Рекреация и экологическая комфортность,51.070000
Рязановское,Новомосковский,46,safety_economic_stability,Безопасность и экономическая стабильность района,69.260000
Рязановское,Новомосковский,47,transport_accessibility,Транспортная доступность,58.070000
Рязановское,Новомосковский,47,social_infrastructure,Социальная инфраструктура,55.040000
Рязановское,Новомосковский,47,commercial_household,Коммерческая и бытовая инфраструктура,61.110000
Рязановское,Новомосковский,47,recreation_environment,Рекреация и экологическая комфортность,54.450000
Рязановское,Новомосковский,47,safety_economic_stability,Безопасность и экономическая стабильность района,73.110000
Рязановское,Новомосковский,48,transport_accessibility,Транспортная доступность,63.830000
Рязановское,Новомосковский,48,social_infrastructure,Социальная инфраструктура,60.090000
Рязановское,Новомосковский,48,commercial_household,Коммерческая и бытовая инфраструктура,74.750000
Рязановское,Новомосковский,48,recreation_environment,Рекреация и экологическая комфортность,50.730000
Рязановское,Новомосковский,48,safety_economic_stability,Безопасность и экономическая стабильность района,74.500000
Рязановское,Новомосковский,49,transport_accessibility,Транспортная доступность,65.790000
Рязановское,Новомосковский,49,social_infrastructure,Социальная инфраструктура,62.680000
Рязановское,Новомосковский,49,commercial_household,Коммерческая и бытовая инфраструктура,84.870000
Рязановское,Новомосковский,49,recreation_environment,Рекреация и экологическая комфортность,52.390000
Рязановское,Новомосковский,49,safety_economic_stability,Безопасность и экономическая стабильность района,73.730000
Рязановское,Новомосковский,50,transport_accessibility,Транспортная доступность,79.980000
Рязановское,Новомосковский,50,social_infrastructure,Социальная инфраструктура,63.240000
Рязановское,Новомосковский,50,commercial_household,Коммерческая и бытовая инфраструктура,85.670000
Рязановское,Новомосковский,50,recreation_environment,Рекреация и экологическая комфортность,52.360000
Рязановское,Новомосковский,50,safety_economic_stability,Безопасность и экономическая стабильность района,70.100000
Рязановское,Новомосковский,51,transport_accessibility,Транспортная доступность,84.330000
Рязановское,Новомосковский,51,social_infrastructure,Социальная инфраструктура,55.800000
Рязановское,Новомосковский,51,commercial_household,Коммерческая и бытовая инфраструктура,76.820000
Рязановское,Новомосковский,51,recreation_environment,Рекреация и экологическая комфортность,55.440000
Рязановское,Новомосковский,51,safety_economic_stability,Безопасность и экономическая стабильность района,69.420000
Рязановское,Новомосковский,52,transport_accessibility,Транспортная доступность,34.250000
Рязановское,Новомосковский,52,social_infrastructure,Социальная инфраструктура,3.180000
Рязановское,Новомосковский,52,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,52,recreation_environment,Рекреация и экологическая комфортность,47.690000
Рязановское,Новомосковский,52,safety_economic_stability,Безопасность и экономическая стабильность района,25.670000
Рязановское,Новомосковский,53,transport_accessibility,Транспортная доступность,36.450000
Рязановское,Новомосковский,53,social_infrastructure,Социальная инфраструктура,8.930000
Рязановское,Новомосковский,53,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,53,recreation_environment,Рекреация и экологическая комфортность,52.010000
Рязановское,Новомосковский,53,safety_economic_stability,Безопасность и экономическая стабильность района,39.650000
Рязановское,Новомосковский,54,transport_accessibility,Транспортная доступность,39.600000
Рязановское,Новомосковский,54,social_infrastructure,Социальная инфраструктура,32.510000
Рязановское,Новомосковский,54,commercial_household,Коммерческая и бытовая инфраструктура,24.080000
Рязановское,Новомосковский,54,recreation_environment,Рекреация и экологическая комфортность,54.250000
Рязановское,Новомосковский,54,safety_economic_stability,Безопасность и экономическая стабильность района,69.450000
Рязановское,Новомосковский,55,transport_accessibility,Транспортная доступность,43.620000
Рязановское,Новомосковский,55,social_infrastructure,Социальная инфраструктура,46.590000
Рязановское,Новомосковский,55,commercial_household,Коммерческая и бытовая инфраструктура,32.880000
Рязановское,Новомосковский,55,recreation_environment,Рекреация и экологическая комфортность,45.630000
Рязановское,Новомосковский,55,safety_economic_stability,Безопасность и экономическая стабильность района,76.160000
Рязановское,Новомосковский,56,transport_accessibility,Транспортная доступность,55.850000
Рязановское,Новомосковский,56,social_infrastructure,Социальная инфраструктура,53.600000
Рязановское,Новомосковский,56,commercial_household,Коммерческая и бытовая инфраструктура,44.880000
Рязановское,Новомосковский,56,recreation_environment,Рекреация и экологическая комфортность,47.660000
Рязановское,Новомосковский,56,safety_economic_stability,Безопасность и экономическая стабильность района,76.710000
Рязановское,Новомосковский,57,transport_accessibility,Транспортная доступность,62.020000
Рязановское,Новомосковский,57,social_infrastructure,Социальная инфраструктура,58.930000
Рязановское,Новомосковский,57,commercial_household,Коммерческая и бытовая инфраструктура,65.060000
Рязановское,Новомосковский,57,recreation_environment,Рекреация и экологическая комфортность,50.490000
Рязановское,Новомосковский,57,safety_economic_stability,Безопасность и экономическая стабильность района,77.220000
Рязановское,Новомосковский,58,transport_accessibility,Транспортная доступность,75.440000
Рязановское,Новомосковский,58,social_infrastructure,Социальная инфраструктура,60.820000
Рязановское,Новомосковский,58,commercial_household,Коммерческая и бытовая инфраструктура,63.070000
Рязановское,Новомосковский,58,recreation_environment,Рекреация и экологическая комфортность,50.960000
Рязановское,Новомосковский,58,safety_economic_stability,Безопасность и экономическая стабильность района,71.330000
Рязановское,Новомосковский,59,transport_accessibility,Транспортная доступность,76.840000
Рязановское,Новомосковский,59,social_infrastructure,Социальная инфраструктура,53.280000
Рязановское,Новомосковский,59,commercial_household,Коммерческая и бытовая инфраструктура,52.030000
Рязановское,Новомосковский,59,recreation_environment,Рекреация и экологическая комфортность,48.000000
Рязановское,Новомосковский,59,safety_economic_stability,Безопасность и экономическая стабильность района,70.770000
Рязановское,Новомосковский,60,transport_accessibility,Транспортная доступность,32.020000
Рязановское,Новомосковский,60,social_infrastructure,Социальная инфраструктура,8.890000
Рязановское,Новомосковский,60,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,60,recreation_environment,Рекреация и экологическая комфортность,47.930000
Рязановское,Новомосковский,60,safety_economic_stability,Безопасность и экономическая стабильность района,32.780000
Рязановское,Новомосковский,61,transport_accessibility,Транспортная доступность,24.970000
Рязановское,Новомосковский,61,social_infrastructure,Социальная инфраструктура,9.240000
Рязановское,Новомосковский,61,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,61,recreation_environment,Рекреация и экологическая комфортность,51.140000
Рязановское,Новомосковский,61,safety_economic_stability,Безопасность и экономическая стабильность района,39.680000
Рязановское,Новомосковский,62,transport_accessibility,Транспортная доступность,35.940000
Рязановское,Новомосковский,62,social_infrastructure,Социальная инфраструктура,11.350000
Рязановское,Новомосковский,62,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,62,recreation_environment,Рекреация и экологическая комфортность,52.370000
Рязановское,Новомосковский,62,safety_economic_stability,Безопасность и экономическая стабильность района,45.920000
Рязановское,Новомосковский,63,transport_accessibility,Транспортная доступность,37.620000
Рязановское,Новомосковский,63,social_infrastructure,Социальная инфраструктура,13.780000
Рязановское,Новомосковский,63,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,63,recreation_environment,Рекреация и экологическая комфортность,53.580000
Рязановское,Новомосковский,63,safety_economic_stability,Безопасность и экономическая стабильность района,51.390000
Рязановское,Новомосковский,64,transport_accessibility,Транспортная доступность,40.420000
Рязановское,Новомосковский,64,social_infrastructure,Социальная инфраструктура,27.320000
Рязановское,Новомосковский,64,commercial_household,Коммерческая и бытовая инфраструктура,16.760000
Рязановское,Новомосковский,64,recreation_environment,Рекреация и экологическая комфортность,57.740000
Рязановское,Новомосковский,64,safety_economic_stability,Безопасность и экономическая стабильность района,69.190000
Рязановское,Новомосковский,65,transport_accessibility,Транспортная доступность,48.530000
Рязановское,Новомосковский,65,social_infrastructure,Социальная инфраструктура,38.050000
Рязановское,Новомосковский,65,commercial_household,Коммерческая и бытовая инфраструктура,30.720000
Рязановское,Новомосковский,65,recreation_environment,Рекреация и экологическая комфортность,54.500000
Рязановское,Новомосковский,65,safety_economic_stability,Безопасность и экономическая стабильность района,76.790000
Рязановское,Новомосковский,66,transport_accessibility,Транспортная доступность,52.850000
Рязановское,Новомосковский,66,social_infrastructure,Социальная инфраструктура,40.630000
Рязановское,Новомосковский,66,commercial_household,Коммерческая и бытовая инфраструктура,30.000000
Рязановское,Новомосковский,66,recreation_environment,Рекреация и экологическая комфортность,53.310000
Рязановское,Новомосковский,66,safety_economic_stability,Безопасность и экономическая стабильность района,81.280000
Рязановское,Новомосковский,67,transport_accessibility,Транспортная доступность,45.880000
Рязановское,Новомосковский,67,social_infrastructure,Социальная инфраструктура,41.250000
Рязановское,Новомосковский,67,commercial_household,Коммерческая и бытовая инфраструктура,27.830000
Рязановское,Новомосковский,67,recreation_environment,Рекреация и экологическая комфортность,54.570000
Рязановское,Новомосковский,67,safety_economic_stability,Безопасность и экономическая стабильность района,84.030000
Рязановское,Новомосковский,68,transport_accessibility,Транспортная доступность,49.710000
Рязановское,Новомосковский,68,social_infrastructure,Социальная инфраструктура,44.260000
Рязановское,Новомосковский,68,commercial_household,Коммерческая и бытовая инфраструктура,9.110000
Рязановское,Новомосковский,68,recreation_environment,Рекреация и экологическая комфортность,49.000000
Рязановское,Новомосковский,68,safety_economic_stability,Безопасность и экономическая стабильность района,85.140000
Рязановское,Новомосковский,69,transport_accessibility,Транспортная доступность,49.330000
Рязановское,Новомосковский,69,social_infrastructure,Социальная инфраструктура,48.460000
Рязановское,Новомосковский,69,commercial_household,Коммерческая и бытовая инфраструктура,15.390000
Рязановское,Новомосковский,69,recreation_environment,Рекреация и экологическая комфортность,47.770000
Рязановское,Новомосковский,69,safety_economic_stability,Безопасность и экономическая стабильность района,81.730000
Рязановское,Новомосковский,70,transport_accessibility,Транспортная доступность,56.050000
Рязановское,Новомосковский,70,social_infrastructure,Социальная инфраструктура,50.570000
Рязановское,Новомосковский,70,commercial_household,Коммерческая и бытовая инфраструктура,28.840000
Рязановское,Новомосковский,70,recreation_environment,Рекреация и экологическая комфортность,55.420000
Рязановское,Новомосковский,70,safety_economic_stability,Безопасность и экономическая стабильность района,78.850000
Рязановское,Новомосковский,71,transport_accessibility,Транспортная доступность,70.320000
Рязановское,Новомосковский,71,social_infrastructure,Социальная инфраструктура,55.950000
Рязановское,Новомосковский,71,commercial_household,Коммерческая и бытовая инфраструктура,22.480000
Рязановское,Новомосковский,71,recreation_environment,Рекреация и экологическая комфортность,49.340000
Рязановское,Новомосковский,71,safety_economic_stability,Безопасность и экономическая стабильность района,76.600000
Рязановское,Новомосковский,72,transport_accessibility,Транспортная доступность,86.080000
Рязановское,Новомосковский,72,social_infrastructure,Социальная инфраструктура,46.810000
Рязановское,Новомосковский,72,commercial_household,Коммерческая и бытовая инфраструктура,43.060000
Рязановское,Новомосковский,72,recreation_environment,Рекреация и экологическая комфортность,46.030000
Рязановское,Новомосковский,72,safety_economic_stability,Безопасность и экономическая стабильность района,71.900000
Рязановское,Новомосковский,73,transport_accessibility,Транспортная доступность,86.120000
Рязановское,Новомосковский,73,social_infrastructure,Социальная инфраструктура,36.080000
Рязановское,Новомосковский,73,commercial_household,Коммерческая и бытовая инфраструктура,56.570000
Рязановское,Новомосковский,73,recreation_environment,Рекреация и экологическая комфортность,40.380000
Рязановское,Новомосковский,73,safety_economic_stability,Безопасность и экономическая стабильность района,72.020000
Рязановское,Новомосковский,74,transport_accessibility,Транспортная доступность,13.490000
Рязановское,Новомосковский,74,social_infrastructure,Социальная инфраструктура,15.970000
Рязановское,Новомосковский,74,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,74,recreation_environment,Рекреация и экологическая комфортность,47.690000
Рязановское,Новомосковский,74,safety_economic_stability,Безопасность и экономическая стабильность района,38.900000
Рязановское,Новомосковский,75,transport_accessibility,Транспортная доступность,30.590000
Рязановское,Новомосковский,75,social_infrastructure,Социальная инфраструктура,20.930000
Рязановское,Новомосковский,75,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,75,recreation_environment,Рекреация и экологическая комфортность,53.650000
Рязановское,Новомосковский,75,safety_economic_stability,Безопасность и экономическая стабильность района,58.390000
Рязановское,Новомосковский,76,transport_accessibility,Транспортная доступность,33.160000
Рязановское,Новомосковский,76,social_infrastructure,Социальная инфраструктура,24.940000
Рязановское,Новомосковский,76,commercial_household,Коммерческая и бытовая инфраструктура,4.920000
Рязановское,Новомосковский,76,recreation_environment,Рекреация и экологическая комфортность,57.120000
Рязановское,Новомосковский,76,safety_economic_stability,Безопасность и экономическая стабильность района,74.500000
Рязановское,Новомосковский,77,transport_accessibility,Транспортная доступность,45.170000
Рязановское,Новомосковский,77,social_infrastructure,Социальная инфраструктура,36.750000
Рязановское,Новомосковский,77,commercial_household,Коммерческая и бытовая инфраструктура,26.380000
Рязановское,Новомосковский,77,recreation_environment,Рекреация и экологическая комфортность,63.790000
Рязановское,Новомосковский,77,safety_economic_stability,Безопасность и экономическая стабильность района,82.550000
Рязановское,Новомосковский,78,transport_accessibility,Транспортная доступность,53.650000
Рязановское,Новомосковский,78,social_infrastructure,Социальная инфраструктура,41.910000
Рязановское,Новомосковский,78,commercial_household,Коммерческая и бытовая инфраструктура,34.190000
Рязановское,Новомосковский,78,recreation_environment,Рекреация и экологическая комфортность,63.520000
Рязановское,Новомосковский,78,safety_economic_stability,Безопасность и экономическая стабильность района,86.900000
Рязановское,Новомосковский,79,transport_accessibility,Транспортная доступность,53.830000
Рязановское,Новомосковский,79,social_infrastructure,Социальная инфраструктура,43.740000
Рязановское,Новомосковский,79,commercial_household,Коммерческая и бытовая инфраструктура,44.260000
Рязановское,Новомосковский,79,recreation_environment,Рекреация и экологическая комфортность,63.540000
Рязановское,Новомосковский,79,safety_economic_stability,Безопасность и экономическая стабильность района,90.430000
Рязановское,Новомосковский,80,transport_accessibility,Транспортная доступность,49.990000
Рязановское,Новомосковский,80,social_infrastructure,Социальная инфраструктура,48.690000
Рязановское,Новомосковский,80,commercial_household,Коммерческая и бытовая инфраструктура,46.310000
Рязановское,Новомосковский,80,recreation_environment,Рекреация и экологическая комфортность,58.080000
Рязановское,Новомосковский,80,safety_economic_stability,Безопасность и экономическая стабильность района,91.360000
Рязановское,Новомосковский,81,transport_accessibility,Транспортная доступность,44.790000
Рязановское,Новомосковский,81,social_infrastructure,Социальная инфраструктура,49.360000
Рязановское,Новомосковский,81,commercial_household,Коммерческая и бытовая инфраструктура,23.500000
Рязановское,Новомосковский,81,recreation_environment,Рекреация и экологическая комфортность,47.510000
Рязановское,Новомосковский,81,safety_economic_stability,Безопасность и экономическая стабильность района,88.420000
Рязановское,Новомосковский,82,transport_accessibility,Транспортная доступность,45.500000
Рязановское,Новомосковский,82,social_infrastructure,Социальная инфраструктура,44.260000
Рязановское,Новомосковский,82,commercial_household,Коммерческая и бытовая инфраструктура,2.190000
Рязановское,Новомосковский,82,recreation_environment,Рекреация и экологическая комфортность,57.370000
Рязановское,Новомосковский,82,safety_economic_stability,Безопасность и экономическая стабильность района,79.310000
Рязановское,Новомосковский,83,transport_accessibility,Транспортная доступность,2.800000
Рязановское,Новомосковский,83,social_infrastructure,Социальная инфраструктура,22.080000
Рязановское,Новомосковский,83,commercial_household,Коммерческая и бытовая инфраструктура,0.000000
Рязановское,Новомосковский,83,recreation_environment,Рекреация и экологическая комфортность,48.970000
Рязановское,Новомосковский,83,safety_economic_stability,Безопасность и экономическая стабильность района,50.890000
Рязановское,Новомосковский,84,transport_accessibility,Транспортная доступность,29.280000
Рязановское,Новомосковский,84,social_infrastructure,Социальная инфраструктура,27.090000
Рязановское,Новомосковский,84,commercial_household,Коммерческая и бытовая инфраструктура,3.840000
Рязановское,Новомосковский,84,recreation_environment,Рекреация и экологическая комфортность,49.270000
Рязановское,Новомосковский,84,safety_economic_stability,Безопасность и экономическая стабильность района,63.260000
Рязановское,Новомосковский,85,transport_accessibility,Транспортная доступность,39.580000
Рязановское,Новомосковский,85,social_infrastructure,Социальная инфраструктура,32.260000
Рязановское,Новомосковский,85,commercial_household,Коммерческая и бытовая инфраструктура,10.590000
Рязановское,Новомосковский,85,recreation_environment,Рекреация и экологическая комфортность,56.320000
Рязановское,Новомосковский,85,safety_economic_stability,Безопасность и экономическая стабильность района,68.500000
Рязановское,Новомосковский,86,transport_accessibility,Транспортная доступность,46.580000
Рязановское,Новомосковский,86,social_infrastructure,Социальная инфраструктура,33.350000
Рязановское,Новомосковский,86,commercial_household,Коммерческая и бытовая инфраструктура,20.820000
Рязановское,Новомосковский,86,recreation_environment,Рекреация и экологическая комфортность,68.830000
Рязановское,Новомосковский,86,safety_economic_stability,Безопасность и экономическая стабильность района,83.860000
Рязановское,Новомосковский,87,transport_accessibility,Транспортная доступность,49.910000
Рязановское,Новомосковский,87,social_infrastructure,Социальная инфраструктура,39.230000
Рязановское,Новомосковский,87,commercial_household,Коммерческая и бытовая инфраструктура,36.020000
Рязановское,Новомосковский,87,recreation_environment,Рекреация и экологическая комфортность,68.930000
Рязановское,Новомосковский,87,safety_economic_stability,Безопасность и экономическая стабильность района,88.170000
Рязановское,Новомосковский,88,transport_accessibility,Транспортная доступность,52.550000
Рязановское,Новомосковский,88,social_infrastructure,Социальная инфраструктура,44.670000
Рязановское,Новомосковский,88,commercial_household,Коммерческая и бытовая инфраструктура,53.210000
Рязановское,Новомосковский,88,recreation_environment,Рекреация и экологическая комфортность,71.500000
Рязановское,Новомосковский,88,safety_economic_stability,Безопасность и экономическая стабильность района,92.450000
Рязановское,Новомосковский,89,transport_accessibility,Транспортная доступность,47.720000
Рязановское,Новомосковский,89,social_infrastructure,Социальная инфраструктура,47.740000
Рязановское,Новомосковский,89,commercial_household,Коммерческая и бытовая инфраструктура,63.610000
Рязановское,Новомосковский,89,recreation_environment,Рекреация и экологическая комфортность,66.580000
Рязановское,Новомосковский,89,safety_economic_stability,Безопасность и экономическая стабильность района,95.490000
Рязановское,Новомосковский,90,transport_accessibility,Транспортная доступность,53.790000
Рязановское,Новомосковский,90,social_infrastructure,Социальная инфраструктура,49.390000
Рязановское,Новомосковский,90,commercial_household,Коммерческая и бытовая инфраструктура,48.140000
Рязановское,Новомосковский,90,recreation_environment,Рекреация и экологическая комфортность,62.380000
Рязановское,Новомосковский,90,safety_economic_stability,Безопасность и экономическая стабильность района,91.410000
Рязановское,Новомосковский,91,transport_accessibility,Транспортная доступность,57.550000
Рязановское,Новомосковский,91,social_infrastructure,Социальная инфраструктура,43.420000
Рязановское,Новомосковский,91,commercial_household,Коммерческая и бытовая инфраструктура,38.210000
Рязановское,Новомосковский,91,recreation_environment,Рекреация и экологическая комфортность,63.060000
Рязановское,Новомосковский,91,safety_economic_stability,Безопасность и экономическая стабильность района,74.480000
Рязановское,Новомосковский,92,transport_accessibility,Транспортная доступность,27.890000
Рязановское,Новомосковский,92,social_infrastructure,Социальная инфраструктура,30.570000
Рязановское,Новомосковский,92,commercial_household,Коммерческая и бытовая инфраструктура,12.810000
Рязановское,Новомосковский,92,recreation_environment,Рекреация и экологическая комфортность,50.010000
Рязановское,Новомосковский,92,safety_economic_stability,Безопасность и экономическая стабильность района,65.770000
Рязановское,Новомосковский,93,transport_accessibility,Транспортная доступность,37.600000
Рязановское,Новомосковский,93,social_infrastructure,Социальная инфраструктура,36.810000
Рязановское,Новомосковский,93,commercial_household,Коммерческая и бытовая инфраструктура,20.480000
Рязановское,Новомосковский,93,recreation_environment,Рекреация и экологическая комфортность,52.790000
Рязановское,Новомосковский,93,safety_economic_stability,Безопасность и экономическая стабильность района,70.310000
Рязановское,Новомосковский,94,transport_accessibility,Транспортная доступность,42.140000
Рязановское,Новомосковский,94,social_infrastructure,Социальная инфраструктура,35.700000
Рязановское,Новомосковский,94,commercial_household,Коммерческая и бытовая инфраструктура,24.720000
Рязановское,Новомосковский,94,recreation_environment,Рекреация и экологическая комфортность,65.790000
Рязановское,Новомосковский,94,safety_economic_stability,Безопасность и экономическая стабильность района,87.760000
Рязановское,Новомосковский,95,transport_accessibility,Транспортная доступность,53.260000
Рязановское,Новомосковский,95,social_infrastructure,Социальная инфраструктура,37.540000
Рязановское,Новомосковский,95,commercial_household,Коммерческая и бытовая инфраструктура,56.690000
Рязановское,Новомосковский,95,recreation_environment,Рекреация и экологическая комфортность,71.420000
Рязановское,Новомосковский,95,safety_economic_stability,Безопасность и экономическая стабильность района,91.810000
Рязановское,Новомосковский,96,transport_accessibility,Транспортная доступность,56.910000
Рязановское,Новомосковский,96,social_infrastructure,Социальная инфраструктура,44.220000
Рязановское,Новомосковский,96,commercial_household,Коммерческая и бытовая инфраструктура,54.860000
Рязановское,Новомосковский,96,recreation_environment,Рекреация и экологическая комфортность,70.490000
Рязановское,Новомосковский,96,safety_economic_stability,Безопасность и экономическая стабильность района,94.200000
Рязановское,Новомосковский,97,transport_accessibility,Транспортная доступность,58.160000
Рязановское,Новомосковский,97,social_infrastructure,Социальная инфраструктура,44.950000
Рязановское,Новомосковский,97,commercial_household,Коммерческая и бытовая инфраструктура,68.280000
Рязановское,Новомосковский,97,recreation_environment,Рекреация и экологическая комфортность,65.380000
Рязановское,Новомосковский,97,safety_economic_stability,Безопасность и экономическая стабильность района,89.890000
Рязановское,Новомосковский,98,transport_accessibility,Транспортная доступность,58.110000
Рязановское,Новомосковский,98,social_infrastructure,Социальная инфраструктура,42.040000
Рязановское,Новомосковский,98,commercial_household,Коммерческая и бытовая инфраструктура,70.850000
Рязановское,Новомосковский,98,recreation_environment,Рекреация и экологическая комфортность,64.670000
Рязановское,Новомосковский,98,safety_economic_stability,Безопасность и экономическая стабильность района,83.120000
Рязановское,Новомосковский,99,transport_accessibility,Транспортная доступность,26.840000
Рязановское,Новомосковский,99,social_infrastructure,Социальная инфраструктура,37.280000
Рязановское,Новомосковский,99,commercial_household,Коммерческая и бытовая инфраструктура,20.890000
Рязановское,Новомосковский,99,recreation_environment,Рекреация и экологическая комфортность,48.940000
