municipality,parent_name,point_index,profile,profile_title,profile_weight,score
Раменки,Западный,3,pensioners,Пенсионеры,0.200000,79.910000
Раменки,Западный,3,limited_mobility,Маломобильные группы,0.200000,80.710000
Раменки,Западный,4,families_with_children,Семьи с детьми,0.200000,85.370000
Раменки,Западный,4,youth,Молодёжь,0.200000,83.880000
Раменки,Западный,4,working_adults,Работающие взрослые,0.200000,83.920000
Раменки,Западный,4,pensioners,Пенсионеры,0.200000,83.760000
Раменки,Западный,4,limited_mobility,Маломобильные группы,0.200000,85.550000
Раменки,Западный,5,families_with_children,Семьи с детьми,0.200000,84.730000
Раменки,Западный,5,youth,Молодёжь,0.200000,82.460000
Раменки,Западный,5,working_adults,Работающие взрослые,0.200000,84.150000
Раменки,Западный,5,pensioners,Пенсионеры,0.200000,83.940000
Раменки,Западный,5,limited_mobility,Маломобильные группы,0.200000,86.590000
Раменки,Западный,6,families_with_children,Семьи с детьми,0.200000,87.120000
Раменки,Западный,6,youth,Молодёжь,0.200000,85.430000
Раменки,Западный,6,working_adults,Работающие взрослые,0.200000,87.510000
Раменки,Западный,6,pensioners,Пенсионеры,0.200000,85.960000
Раменки,Западный,6,limited_mobility,Маломобильные группы,0.200000,88.570000
Раменки,Западный,7,families_with_children,Семьи с детьми,0.200000,87.620000
Раменки,Западный,7,youth,Молодёжь,0.200000,86.060000
Раменки,Западный,7,working_adults,Работающие взрослые,0.200000,87.860000
Раменки,Западный,7,pensioners,Пенсионеры,0.200000,86.710000
Раменки,Западный,7,limited_mobility,Маломобильные группы,0.200000,89.110000
Раменки,Западный,8,families_with_children,Семьи с детьми,0.200000,83.510000
Раменки,Западный,8,youth,Молодёжь,0.200000,81.310000
Раменки,Западный,8,working_adults,Работающие взрослые,0.200000,83.430000
Раменки,Западный,8,pensioners,Пенсионеры,0.200000,82.100000
Раменки,Западный,8,limited_mobility,Маломобильные группы,0.200000,84.670000
Раменки,Западный,9,families_with_children,Семьи с детьми,0.200000,75.820000
Раменки,Западный,9,youth,Молодёжь,0.200000,72.760000
Раменки,Западный,9,working_adults,Работающие взрослые,0.200000,73.870000
Раменки,Западный,9,pensioners,Пенсионеры,0.200000,74.550000
Раменки,Западный,9,limited_mobility,Маломобильные группы,0.200000,75.380000
Раменки,Западный,10,families_with_children,Семьи с детьми,0.200000,80.460000
Раменки,Западный,10,youth,Молодёжь,0.200000,82.210000
Раменки,Западный,10,working_adults,Работающие взрослые,0.200000,81.180000
Раменки,Западный,10,pensioners,Пенсионеры,0.200000,79.620000
Раменки,Западный,10,limited_mobility,Маломобильные группы,0.200000,81.670000
Раменки,Западный,11,families_with_children,Семьи с детьми,0.200000,83.170000
Раменки,Западный,11,youth,Молодёжь,0.200000,85.620000
Раменки,Западный,11,working_adults,Работающие взрослые,0.200000,84.390000
Раменки,Западный,11,pensioners,Пенсионеры,0.200000,82.210000
Раменки,Западный,11,limited_mobility,Маломобильные группы,0.200000,84.880000
Раменки,Западный,12,families_with_children,Семьи с детьми,0.200000,78.770000
Раменки,Западный,12,youth,Молодёжь,0.200000,76.620000
Раменки,Западный,12,working_adults,Работающие взрослые,0.200000,79.720000
Раменки,Западный,12,pensioners,Пенсионеры,0.200000,77.590000
Раменки,Западный,12,limited_mobility,Маломобильные группы,0.200000,81.380000
Раменки,Западный,13,families_with_children,Семьи с детьми,0.200000,79.560000
Раменки,Западный,13,youth,Молодёжь,0.200000,77.700000
Раменки,Западный,13,working_adults,Работающие взрослые,0.200000,80.830000
Раменки,Западный,13,pensioners,Пенсионеры,0.200000,80.130000
Раменки,Западный,13,limited_mobility,Маломобильные группы,0.200000,83.510000
Раменки,Западный,14,families_with_children,Семьи с детьми,0.200000,81.680000
Раменки,Западный,14,youth,Молодёжь,0.200000,78.580000
Раменки,Западный,14,working_adults,Работающие взрослые,0.200000,81.660000
Раменки,Западный,14,pensioners,Пенсионеры,0.200000,81.350000
Раменки,Западный,14,limited_mobility,Маломобильные группы,0.200000,83.730000
Раменки,Западный,15,families_with_children,Семьи с детьми,0.200000,87.700000
Раменки,Западный,15,youth,Молодёжь,0.200000,86.000000
Раменки,Западный,15,working_adults,Работающие взрослые,0.200000,87.810000
Раменки,Западный,15,pensioners,Пенсионеры,0.200000,85.510000
Раменки,Западный,15,limited_mobility,Маломобильные группы,0.200000,88.480000
Раменки,Западный,16,families_with_children,Семьи с детьми,0.200000,83.550000
Раменки,Западный,16,youth,Молодёжь,0.200000,83.260000
Раменки,Западный,16,working_adults,Работающие взрослые,0.200000,85.290000
Раменки,Западный,16,pensioners,Пенсионеры,0.200000,82.160000
Раменки,Западный,16,limited_mobility,Маломобильные группы,0.200000,85.390000
Раменки,Западный,17,families_with_children,Семьи с детьми,0.200000,76.240000
Раменки,Западный,17,youth,Молодёжь,0.200000,75.770000
Раменки,Западный,17,working_adults,Работающие взрослые,0.200000,76.110000
Раменки,Западный,17,pensioners,Пенсионеры,0.200000,74.020000
Раменки,Западный,17,limited_mobility,Маломобильные группы,0.200000,76.040000
Раменки,Западный,18,families_with_children,Семьи с детьми,0.200000,76.480000
Раменки,Западный,18,youth,Молодёжь,0.200000,79.980000
Раменки,Западный,18,working_adults,Работающие взрослые,0.200000,78.410000
Раменки,Западный,18,pensioners,Пенсионеры,0.200000,74.790000
Раменки,Западный,18,limited_mobility,Маломобильные группы,0.200000,77.370000
Раменки,Западный,19,families_with_children,Семьи с детьми,0.200000,79.850000
Раменки,Западный,19,youth,Молодёжь,0.200000,84.320000
Раменки,Западный,19,working_adults,Работающие взрослые,0.200000,82.110000
Раменки,Западный,19,pensioners,Пенсионеры,0.200000,79.000000
Раменки,Западный,19,limited_mobility,Маломобильные группы,0.200000,81.680000
Раменки,Западный,20,families_with_children,Семьи с детьми,0.200000,84.310000
Раменки,Западный,20,youth,Молодёжь,0.200000,85.020000
Раменки,Западный,20,working_adults,Работающие взрослые,0.200000,83.690000
Раменки,Западный,20,pensioners,Пенсионеры,0.200000,81.540000
Раменки,Западный,20,limited_mobility,Маломобильные группы,0.200000,84.110000
Раменки,Западный,21,families_with_children,Семьи с детьми,0.200000,81.510000
Раменки,Западный,21,youth,Молодёжь,0.200000,81.490000
Раменки,Западный,21,working_adults,Работающие взрослые,0.200000,82.260000
Раменки,Западный,21,pensioners,Пенсионеры,0.200000,79.860000
Раменки,Западный,21,limited_mobility,Маломобильные группы,0.200000,82.970000
Раменки,Западный,22,families_with_children,Семьи с детьми,0.200000,81.020000
Раменки,Западный,22,youth,Молодёжь,0.200000,79.670000
Раменки,Западный,22,working_adults,Работающие взрослые,0.200000,80.820000
Раменки,Западный,22,pensioners,Пенсионеры,0.200000,79.710000
Раменки,Западный,22,limited_mobility,Маломобильные группы,0.200000,82.160000
Раменки,Западный,23,families_with_children,Семьи с детьми,0.200000,84.880000
Раменки,Западный,23,youth,Молодёжь,0.200000,83.370000
Раменки,Западный,23,working_adults,Работающие взрослые,0.200000,85.880000
Раменки,Западный,23,pensioners,Пенсионеры,0.200000,82.750000
Раменки,Западный,23,limited_mobility,Маломобильные группы,0.200000,86.130000
Раменки,Западный,24,families_with_children,Семьи с детьми,0.200000,84.920000
Раменки,Западный,24,youth,Молодёжь,0.200000,82.620000
Раменки,Западный,24,working_adults,Работающие взрослые,0.200000,85.920000
Раменки,Западный,24,pensioners,Пенсионеры,0.200000,82.500000
Раменки,Западный,24,limited_mobility,Маломобильные группы,0.200000,86.040000
Раменки,Западный,25,families_with_children,Семьи с детьми,0.200000,83.880000
Раменки,Западный,25,youth,Молодёжь,0.200000,82.710000
Раменки,Западный,25,working_adults,Работающие взрослые,0.200000,84.260000
Раменки,Западный,25,pensioners,Пенсионеры,0.200000,81.380000
Раменки,Западный,25,limited_mobility,Маломобильные группы,0.200000,84.580000
Раменки,Западный,26,families_with_children,Семьи с детьми,0.200000,77.800000
Раменки,Западный,26,youth,Молодёжь,0.200000,78.950000
Раменки,Западный,26,working_adults,Работающие взрослые,0.200000,78.740000
Раменки,Западный,26,pensioners,Пенсионеры,0.200000,74.820000
Раменки,Западный,26,limited_mobility,Маломобильные группы,0.200000,77.880000
Раменки,Западный,27,families_with_children,Семьи с детьми,0.200000,81.680000
Раменки,Западный,27,youth,Молодёжь,0.200000,80.270000
Раменки,Западный,27,working_adults,Работающие взрослые,0.200000,81.800000
Раменки,Западный,27,pensioners,Пенсионеры,0.200000,78.430000
Раменки,Западный,27,limited_mobility,Маломобильные группы,0.200000,81.250000
Раменки,Западный,28,families_with_children,Семьи с детьми,0.200000,82.190000
Раменки,Западный,28,youth,Молодёжь,0.200000,81.520000
Раменки,Западный,28,working_adults,Работающие взрослые,0.200000,83.390000
Раменки,Западный,28,pensioners,Пенсионеры,0.200000,79.680000
Раменки,Западный,28,limited_mobility,Маломобильные группы,0.200000,82.860000
Раменки,Западный,29,families_with_children,Семьи с детьми,0.200000,82.270000
Раменки,Западный,29,youth,Молодёжь,0.200000,80.270000
Раменки,Западный,29,working_adults,Работающие взрослые,0.200000,82.220000
Раменки,Западный,29,pensioners,Пенсионеры,0.200000,79.500000
Раменки,Западный,29,limited_mobility,Маломобильные группы,0.200000,82.650000
Раменки,Западный,30,families_with_children,Семьи с детьми,0.200000,83.290000
Раменки,Западный,30,youth,Молодёжь,0.200000,81.660000
Раменки,Западный,30,working_adults,Работающие взрослые,0.200000,83.400000
Раменки,Западный,30,pensioners,Пенсионеры,0.200000,79.640000
Раменки,Западный,30,limited_mobility,Маломобильные группы,0.200000,83.110000
Раменки,Западный,31,families_with_children,Семьи с детьми,0.200000,82.710000
Раменки,Западный,31,youth,Молодёжь,0.200000,82.150000
Раменки,Западный,31,working_adults,Работающие взрослые,0.200000,82.560000
Раменки,Западный,31,pensioners,Пенсионеры,0.200000,78.400000
Раменки,Западный,31,limited_mobility,Маломобильные группы,0.200000,81.640000
Раменки,Западный,32,families_with_children,Семьи с детьми,0.200000,78.750000
Раменки,Западный,32,youth,Молодёжь,0.200000,81.280000
Раменки,Западный,32,working_adults,Работающие взрослые,0.200000,80.610000
Раменки,Западный,32,pensioners,Пенсионеры,0.200000,76.130000
Раменки,Западный,32,limited_mobility,Маломобильные группы,0.200000,79.310000
Раменки,Западный,33,families_with_children,Семьи с детьми,0.200000,69.440000
Раменки,Западный,33,youth,Молодёжь,0.200000,72.320000
Раменки,Западный,33,working_adults,Работающие взрослые,0.200000,71.470000
Раменки,Западный,33,pensioners,Пенсионеры,0.200000,68.920000
Раменки,Западный,33,limited_mobility,Маломобильные группы,0.200000,71.340000
Раменки,Западный,34,families_with_children,Семьи с детьми,0.200000,75.180000
Раменки,Западный,34,youth,Молодёжь,0.200000,74.340000
Раменки,Западный,34,working_adults,Работающие взрослые,0.200000,71.410000
Раменки,Западный,34,pensioners,Пенсионеры,0.200000,71.860000
Раменки,Западный,34,limited_mobility,Маломобильные группы,0.200000,73.670000
Раменки,Западный,35,families_with_children,Семьи с детьми,0.200000,78.770000
Раменки,Западный,35,youth,Молодёжь,0.200000,77.510000
Раменки,Западный,35,working_adults,Работающие взрослые,0.200000,79.160000
Раменки,Западный,35,pensioners,Пенсионеры,0.200000,75.280000
Раменки,Западный,35,limited_mobility,Маломобильные группы,0.200000,78.150000
Раменки,Западный,36,families_with_children,Семьи с детьми,0.200000,78.080000
Раменки,Западный,36,youth,Молодёжь,0.200000,77.590000
Раменки,Западный,36,working_adults,Работающие взрослые,0.200000,77.810000
Раменки,Западный,36,pensioners,Пенсионеры,0.200000,74.930000
Раменки,Западный,36,limited_mobility,Маломобильные группы,0.200000,77.390000
Раменки,Западный,37,families_with_children,Семьи с детьми,0.200000,82.600000
Раменки,Западный,37,youth,Молодёжь,0.200000,80.830000
Раменки,Западный,37,working_adults,Работающие взрослые,0.200000,82.450000
Раменки,Западный,37,pensioners,Пенсионеры,0.200000,78.110000
Раменки,Западный,37,limited_mobility,Маломобильные группы,0.200000,81.710000
Раменки,Западный,38,families_with_children,Семьи с детьми,0.200000,80.460000
Раменки,Западный,38,youth,Молодёжь,0.200000,79.600000
Раменки,Западный,38,working_adults,Работающие взрослые,0.200000,81.060000
Раменки,Западный,38,pensioners,Пенсионеры,0.200000,76.020000
Раменки,Западный,38,limited_mobility,Маломобильные группы,0.200000,79.840000
Раменки,Западный,39,families_with_children,Семьи с детьми,0.200000,78.860000
Раменки,Западный,39,youth,Молодёжь,0.200000,78.910000
Раменки,Западный,39,working_adults,Работающие взрослые,0.200000,79.420000
Раменки,Западный,39,pensioners,Пенсионеры,0.200000,74.440000
Раменки,Западный,39,limited_mobility,Маломобильные группы,0.200000,78.230000
Раменки,Западный,40,families_with_children,Семьи с детьми,0.200000,67.140000
Раменки,Западный,40,youth,Молодёжь,0.200000,65.770000
Раменки,Западный,40,working_adults,Работающие взрослые,0.200000,64.050000
Раменки,Западный,40,pensioners,Пенсионеры,0.200000,63.500000
Раменки,Западный,40,limited_mobility,Маломобильные группы,0.200000,64.520000
Раменки,Западный,41,families_with_children,Семьи с детьми,0.200000,70.310000
Раменки,Западный,41,youth,Молодёжь,0.200000,69.340000
Раменки,Западный,41,working_adults,Работающие взрослые,0.200000,67.600000
Раменки,Западный,41,pensioners,Пенсионеры,0.200000,66.510000
Раменки,Западный,41,limited_mobility,Маломобильные группы,0.200000,69.540000
Раменки,Западный,42,families_with_children,Семьи с детьми,0.200000,82.580000
Раменки,Западный,42,youth,Молодёжь,0.200000,82.600000
Раменки,Западный,42,working_adults,Работающие взрослые,0.200000,81.890000
Раменки,Западный,42,pensioners,Пенсионеры,0.200000,78.230000
Раменки,Западный,42,limited_mobility,Маломобильные группы,0.200000,80.810000
Раменки,Западный,43,families_with_children,Семьи с детьми,0.200000,80.790000
Раменки,Западный,43,youth,Молодёжь,0.200000,81.400000
Раменки,Западный,43,working_adults,Работающие взрослые,0.200000,81.270000
Раменки,Западный,43,pensioners,Пенсионеры,0.200000,76.790000
Раменки,Западный,43,limited_mobility,Маломобильные группы,0.200000,79.950000
Раменки,Западный,44,families_with_children,Семьи с детьми,0.200000,76.140000
Раменки,Западный,44,youth,Молодёжь,0.200000,74.130000
Раменки,Западный,44,working_adults,Работающие взрослые,0.200000,76.650000
Раменки,Западный,44,pensioners,Пенсионеры,0.200000,71.210000
Раменки,Западный,44,limited_mobility,Маломобильные группы,0.200000,75.340000
Раменки,Западный,45,families_with_children,Семьи с детьми,0.200000,67.880000
Раменки,Западный,45,youth,Молодёжь,0.200000,66.090000
Раменки,Западный,45,working_adults,Работающие взрослые,0.200000,65.830000
Раменки,Западный,45,pensioners,Пенсионеры,0.200000,63.720000
Раменки,Западный,45,limited_mobility,Маломобильные группы,0.200000,65.790000
Раменки,Западный,46,families_with_children,Семьи с детьми,0.200000,76.270000
Раменки,Западный,46,youth,Молодёжь,0.200000,75.930000
Раменки,Западный,46,working_adults,Работающие взрослые,0.200000,77.080000
Раменки,Западный,46,pensioners,Пенсионеры,0.200000,73.730000
Раменки,Западный,46,limited_mobility,Маломобильные группы,0.200000,76.920000
Раменки,Западный,47,families_with_children,Семьи с детьми,0.200000,76.460000
Раменки,Западный,47,youth,Молодёжь,0.200000,75.190000
Раменки,Западный,47,working_adults,Работающие взрослые,0.200000,75.850000
Раменки,Западный,47,pensioners,Пенсионеры,0.200000,72.560000
Раменки,Западный,47,limited_mobility,Маломобильные группы,0.200000,74.650000
Раменки,Западный,48,families_with_children,Семьи с детьми,0.200000,73.720000
Раменки,Западный,48,youth,Молодёжь,0.200000,72.510000
Раменки,Западный,48,working_adults,Работающие взрослые,0.200000,73.430000
Раменки,Западный,48,pensioners,Пенсионеры,0.200000,68.670000
Раменки,Западный,48,limited_mobility,Маломобильные группы,0.200000,71.600000
Раменки,Западный,49,families_with_children,Семьи с детьми,0.200000,66.910000
Раменки,Западный,49,youth,Молодёжь,0.200000,67.600000
Раменки,Западный,49,working_adults,Работающие взрослые,0.200000,67.380000
Раменки,Западный,49,pensioners,Пенсионеры,0.200000,63.780000
Раменки,Западный,49,limited_mobility,Маломобильные группы,0.200000,65.830000
Раменки,Западный,50,families_with_children,Семьи с детьми,0.200000,60.420000
Раменки,Западный,50,youth,Молодёжь,0.200000,59.870000
Раменки,Западный,50,working_adults,Работающие взрослые,0.200000,60.040000
Раменки,Западный,50,pensioners,Пенсионеры,0.200000,58.710000
Раменки,Западный,50,limited_mobility,Маломобильные группы,0.200000,60.330000
Раменки,Западный,51,families_with_children,Семьи с детьми,0.200000,76.530000
Раменки,Западный,51,youth,Молодёжь,0.200000,73.570000
Раменки,Западный,51,working_adults,Работающие взрослые,0.200000,75.120000
Раменки,Западный,51,pensioners,Пенсионеры,0.200000,72.660000
Раменки,Западный,51,limited_mobility,Маломобильные группы,0.200000,76.170000
Раменки,Западный,52,families_with_children,Семьи с детьми,0.200000,74.740000
Раменки,Западный,52,youth,Молодёжь,0.200000,73.370000
Раменки,Западный,52,working_adults,Работающие взрослые,0.200000,75.910000
Раменки,Западный,52,pensioners,Пенсионеры,0.200000,71.540000
Раменки,Западный,52,limited_mobility,Маломобильные группы,0.200000,75.010000
Раменки,Западный,53,families_with_children,Семьи с детьми,0.200000,73.840000
Раменки,Западный,53,youth,Молодёжь,0.200000,73.730000
Раменки,Западный,53,working_adults,Работающие взрослые,0.200000,75.060000
Раменки,Западный,53,pensioners,Пенсионеры,0.200000,71.640000
Раменки,Западный,53,limited_mobility,Маломобильные группы,0.200000,74.320000
Раменки,Западный,54,families_with_children,Семьи с детьми,0.200000,74.890000
Раменки,Западный,54,youth,Молодёжь,0.200000,76.360000
Раменки,Западный,54,working_adults,Работающие взрослые,0.200000,77.360000
Раменки,Западный,54,pensioners,Пенсионеры,0.200000,73.290000
Раменки,Западный,54,limited_mobility,Маломобильные группы,0.200000,76.710000
Раменки,Западный,55,families_with_children,Семьи с детьми,0.200000,81.840000
Раменки,Западный,55,youth,Молодёжь,0.200000,81.440000
Раменки,Западный,55,working_adults,Работающие взрослые,0.200000,82.410000
Раменки,Западный,55,pensioners,Пенсионеры,0.200000,79.140000
Раменки,Западный,55,limited_mobility,Маломобильные группы,0.200000,82.510000
Раменки,Западный,56,families_with_children,Семьи с детьми,0.200000,82.150000
Раменки,Западный,56,youth,Молодёжь,0.200000,80.370000
Раменки,Западный,56,working_adults,Работающие взрослые,0.200000,81.480000
Раменки,Западный,56,pensioners,Пенсионеры,0.200000,78.820000
Раменки,Западный,56,limited_mobility,Маломобильные группы,0.200000,81.490000
Раменки,Западный,57,families_with_children,Семьи с детьми,0.200000,78.340000
Раменки,Западный,57,youth,Молодёжь,0.200000,76.130000
Раменки,Западный,57,working_adults,Работающие взрослые,0.200000,75.570000
Раменки,Западный,57,pensioners,Пенсионеры,0.200000,75.150000
Раменки,Западный,57,limited_mobility,Маломобильные группы,0.200000,76.450000
Раменки,Западный,58,families_with_children,Семьи с детьми,0.200000,86.120000
Раменки,Западный,58,youth,Молодёжь,0.200000,83.910000
Раменки,Западный,58,working_adults,Работающие взрослые,0.200000,85.340000
Раменки,Западный,58,pensioners,Пенсионеры,0.200000,82.830000
Раменки,Западный,58,limited_mobility,Маломобильные группы,0.200000,85.980000
Раменки,Западный,59,families_with_children,Семьи с детьми,0.200000,86.860000
Раменки,Западный,59,youth,Молодёжь,0.200000,85.170000
Раменки,Западный,59,working_adults,Работающие взрослые,0.200000,84.180000
Раменки,Западный,59,pensioners,Пенсионеры,0.200000,83.700000
Раменки,Западный,59,limited_mobility,Маломобильные группы,0.200000,85.530000
Роговское,Троицкий,1,families_with_children,Семьи с детьми,0.200000,5.390000
Роговское,Троицкий,1,youth,Молодёжь,0.200000,7.510000
Роговское,Троицкий,1,working_adults,Работающие взрослые,0.200000,3.110000
Роговское,Троицкий,1,pensioners,Пенсионеры,0.200000,5.870000
Роговское,Троицкий,1,limited_mobility,Маломобильные группы,0.200000,3.910000
Роговское,Троицкий,2,families_with_children,Семьи с детьми,0.200000,5.390000
Роговское,Троицкий,2,youth,Молодёжь,0.200000,7.510000
Роговское,Троицкий,2,working_adults,Работающие взрослые,0.200000,3.110000
Роговское,Троицкий,2,pensioners,Пенсионеры,0.200000,5.870000
Роговское,Троицкий,2,limited_mobility,Маломобильные группы,0.200000,3.910000
Роговское,Троицкий,3,families_with_children,Семьи с детьми,0.200000,5.390000
Роговское,Троицкий,3,youth,Молодёжь,0.200000,7.510000
Роговское,Троицкий,3,working_adults,Работающие взрослые,0.200000,3.110000
Роговское,Троицкий,3,pensioners,Пенсионеры,0.200000,5.870000
Роговское,Троицкий,3,limited_mobility,Маломобильные группы,0.200000,3.910000
Роговское,Троицкий,4,families_with_children,Семьи с детьми,0.200000,5.390000
Роговское,Троицкий,4,youth,Молодёжь,0.200000,7.510000
Роговское,Троицкий,4,working_adults,Работающие взрослые,0.200000,3.110000
Роговское,Троицкий,4,pensioners,Пенсионеры,0.200000,5.870000
Роговское,Троицкий,4,limited_mobility,Маломобильные группы,0.200000,3.910000
Роговское,Троицкий,5,families_with_children,Семьи с детьми,0.200000,5.440000
Роговское,Троицкий,5,youth,Молодёжь,0.200000,7.590000
Роговское,Троицкий,5,working_adults,Работающие взрослые,0.200000,3.150000
Роговское,Троицкий,5,pensioners,Пенсионеры,0.200000,5.930000
Роговское,Троицкий,5,limited_mobility,Маломобильные группы,0.200000,3.950000
Роговское,Троицкий,6,families_with_children,Семьи с детьми,0.200000,5.430000
Роговское,Троицкий,6,youth,Молодёжь,0.200000,7.570000
Роговское,Троицкий,6,working_adults,Работающие взрослые,0.200000,3.140000
Роговское,Троицкий,6,pensioners,Пенсионеры,0.200000,5.920000
Роговское,Троицкий,6,limited_mobility,Маломобильные группы,0.200000,3.940000
Роговское,Троицкий,7,families_with_children,Семьи с детьми,0.200000,5.610000
Роговское,Троицкий,7,youth,Молодёжь,0.200000,7.850000
Роговское,Троицкий,7,working_adults,Работающие взрослые,0.200000,3.250000
Роговское,Троицкий,7,pensioners,Пенсионеры,0.200000,6.130000
Роговское,Троицкий,7,limited_mobility,Маломобильные группы,0.200000,4.070000
Роговское,Троицкий,8,families_with_children,Семьи с детьми,0.200000,5.620000
Роговское,Троицкий,8,youth,Молодёжь,0.200000,7.860000
Роговское,Троицкий,8,working_adults,Работающие взрослые,0.200000,3.260000
Роговское,Троицкий,8,pensioners,Пенсионеры,0.200000,6.140000
Роговское,Троицкий,8,limited_mobility,Маломобильные группы,0.200000,4.070000
Роговское,Троицкий,9,families_with_children,Семьи с детьми,0.200000,5.620000
Роговское,Троицкий,9,youth,Молодёжь,0.200000,7.860000
Роговское,Троицкий,9,working_adults,Работающие взрослые,0.200000,3.260000
Роговское,Троицкий,9,pensioners,Пенсионеры,0.200000,6.140000
Роговское,Троицкий,9,limited_mobility,Маломобильные группы,0.200000,4.070000
Роговское,Троицкий,10,families_with_children,Семьи с детьми,0.200000,5.390000
Роговское,Троицкий,10,youth,Молодёжь,0.200000,7.510000
Роговское,Троицкий,10,working_adults,Работающие взрослые,0.200000,3.110000
Роговское,Троицкий,10,pensioners,Пенсионеры,0.200000,5.870000
Роговское,Троицкий,10,limited_mobility,Маломобильные группы,0.200000,3.910000
Роговское,Троицкий,11,families_with_children,Семьи с детьми,0.200000,5.390000
Роговское,Троицкий,11,youth,Молодёжь,0.200000,7.510000
Роговское,Троицкий,11,working_adults,Работающие взрослые,0.200000,3.110000
Роговское,Троицкий,11,pensioners,Пенсионеры,0.200000,5.870000
Роговское,Троицкий,11,limited_mobility,Маломобильные группы,0.200000,3.910000
Роговское,Троицкий,12,families_with_children,Семьи с детьми,0.200000,6.060000
Роговское,Троицкий,12,youth,Молодёжь,0.200000,8.510000
Роговское,Троицкий,12,working_adults,Работающие взрослые,0.200000,3.530000
Роговское,Троицкий,12,pensioners,Пенсионеры,0.200000,6.650000
Роговское,Троицкий,12,limited_mobility,Маломобильные группы,0.200000,4.380000
Роговское,Троицкий,13,families_with_children,Семьи с детьми,0.200000,6.170000
Роговское,Троицкий,13,youth,Молодёжь,0.200000,8.680000
Роговское,Троицкий,13,working_adults,Работающие взрослые,0.200000,3.600000
Роговское,Троицкий,13,pensioners,Пенсионеры,0.200000,6.780000
Роговское,Троицкий,13,limited_mobility,Маломобильные группы,0.200000,4.460000
Роговское,Троицкий,14,families_with_children,Семьи с детьми,0.200000,5.540000
Роговское,Троицкий,14,youth,Молодёжь,0.200000,7.730000
Роговское,Троицкий,14,working_adults,Работающие взрослые,0.200000,3.210000
Роговское,Троицкий,14,pensioners,Пенсионеры,0.200000,6.040000
Роговское,Троицкий,14,limited_mobility,Маломобильные группы,0.200000,4.010000
Роговское,Троицкий,15,families_with_children,Семьи с детьми,0.200000,5.910000
Роговское,Троицкий,15,youth,Молодёжь,0.200000,8.820000
Роговское,Троицкий,15,working_adults,Работающие взрослые,0.200000,3.490000
Роговское,Троицкий,15,pensioners,Пенсионеры,0.200000,6.330000
Роговское,Троицкий,15,limited_mobility,Маломобильные группы,0.200000,4.230000
Роговское,Троицкий,16,families_with_children,Семьи с детьми,0.200000,5.510000
Роговское,Троицкий,16,youth,Молодёжь,0.200000,7.690000
Роговское,Троицкий,16,working_adults,Работающие взрослые,0.200000,3.190000
Роговское,Троицкий,16,pensioners,Пенсионеры,0.200000,6.000000
Роговское,Троицкий,16,limited_mobility,Маломобильные группы,0.200000,3.990000
Роговское,Троицкий,17,families_with_children,Семьи с детьми,0.200000,5.470000
Роговское,Троицкий,17,youth,Молодёжь,0.200000,7.630000
Роговское,Троицкий,17,working_adults,Работающие взрослые,0.200000,3.160000
Роговское,Троицкий,17,pensioners,Пенсионеры,0.200000,5.960000
Роговское,Троицкий,17,limited_mobility,Маломобильные группы,0.200000,3.970000
Роговское,Троицкий,18,families_with_children,Семьи с детьми,0.200000,5.470000
Роговское,Троицкий,18,youth,Молодёжь,0.200000,7.630000
Роговское,Троицкий,18,working_adults,Работающие взрослые,0.200000,3.160000
Роговское,Троицкий,18,pensioners,Пенсионеры,0.200000,5.960000
Роговское,Троицкий,18,limited_mobility,Маломобильные группы,0.200000,3.970000
Роговское,Троицкий,19,families_with_children,Семьи с детьми,0.200000,7.470000
Роговское,Троицкий,19,youth,Молодёжь,0.200000,10.640000
Роговское,Троицкий,19,working_adults,Работающие взрослые,0.200000,4.420000
Роговское,Троицкий,19,pensioners,Пенсионеры,0.200000,8.300000
Роговское,Троицкий,19,limited_mobility,Маломобильные группы,0.200000,5.370000
Роговское,Троицкий,20,families_with_children,Семьи с детьми,0.200000,7.470000
Роговское,Троицкий,20,youth,Молодёжь,0.200000,10.640000
Роговское,Троицкий,20,working_adults,Работающие взрослые,0.200000,4.420000
Роговское,Троицкий,20,pensioners,Пенсионеры,0.200000,8.300000
Роговское,Троицкий,20,limited_mobility,Маломобильные группы,0.200000,5.370000
Роговское,Троицкий,21,families_with_children,Семьи с детьми,0.200000,6.360000
Роговское,Троицкий,21,youth,Молодёжь,0.200000,8.980000
Роговское,Троицкий,21,working_adults,Работающие взрослые,0.200000,3.720000
Роговское,Троицкий,21,pensioners,Пенсионеры,0.200000,7.000000
Роговское,Троицкий,21,limited_mobility,Маломобильные группы,0.200000,4.590000
Роговское,Троицкий,22,families_with_children,Семьи с детьми,0.200000,6.410000
Роговское,Троицкий,22,youth,Молодёжь,0.200000,9.030000
Роговское,Троицкий,22,working_adults,Работающие взрослые,0.200000,3.750000
Роговское,Троицкий,22,pensioners,Пенсионеры,0.200000,7.060000
Роговское,Троицкий,22,limited_mobility,Маломобильные группы,0.200000,4.630000
Роговское,Троицкий,23,families_with_children,Семьи с детьми,0.200000,6.530000
Роговское,Троицкий,23,youth,Молодёжь,0.200000,9.190000
Роговское,Троицкий,23,working_adults,Работающие взрослые,0.200000,3.820000
Роговское,Троицкий,23,pensioners,Пенсионеры,0.200000,7.200000
Роговское,Троицкий,23,limited_mobility,Маломобильные группы,0.200000,4.720000
