municipality,parent_name,point_index,lon,lat,general_score,api_municipality,error
Замоскворечье,Центральный,16,37.634117,55.742356,87.440000,Замоскворечье,
Замоскворечье,Центральный,17,37.642079,55.742445,86.770000,Замоскворечье,
Замоскворечье,Центральный,18,37.625998,55.746759,89.380000,Замоскворечье,
Замоскворечье,Центральный,19,37.633960,55.746848,88.730000,Замоскворечье,
Западное Дегунино,Северный,1,37.558486,55.849328,79.920000,Западное Дегунино,
Западное Дегунино,Северный,2,37.550336,55.853725,77.650000,Западное Дегунино,
Западное Дегунино,Северный,3,37.558320,55.853819,83.210000,Западное Дегунино,
Западное Дегунино,Северный,4,37.542183,55.858122,80.560000,Западное Дегунино,
Западное Дегунино,Северный,5,37.550169,55.858216,83.840000,Западное Дегунино,
Западное Дегунино,Северный,6,37.558154,55.858310,85.060000,Западное Дегунино,
Западное Дегунино,Северный,7,37.534029,55.862518,85.930000,Западное Дегунино,
Западное Дегунино,Северный,8,37.542015,55.862613,86.160000,Западное Дегунино,
Западное Дегунино,Северный,9,37.550001,55.862707,87.230000,Западное Дегунино,
Западное Дегунино,Северный,10,37.517886,55.866818,86.030000,Западное Дегунино,
Западное Дегунино,Северный,11,37.525873,55.866914,86.950000,Западное Дегунино,
Западное Дегунино,Северный,12,37.533860,55.867009,87.370000,Западное Дегунино,
Западное Дегунино,Северный,13,37.517715,55.871309,87.060000,Западное Дегунино,
Западное Дегунино,Северный,14,37.525703,55.871405,86.130000,Западное Дегунино,
Западное Дегунино,Северный,15,37.501567,55.875607,83.620000,Западное Дегунино,
Западное Дегунино,Северный,16,37.509555,55.875704,87.060000,Западное Дегунино,
Западное Дегунино,Северный,17,37.517544,55.875800,86.800000,Западное Дегунино,
Западное Дегунино,Северный,18,37.493404,55.880000,86.570000,Западное Дегунино,
Западное Дегунино,Северный,19,37.501394,55.880098,79.860000,Западное Дегунино,
Западное Дегунино,Северный,20,37.509383,55.880195,80.320000,Западное Дегунино,
Западное Дегунино,Северный,21,37.517373,55.880291,84.780000,Западное Дегунино,
Западное Дегунино,Северный,22,37.485240,55.884393,83.930000,Западное Дегунино,
Западное Дегунино,Северный,23,37.493230,55.884491,82.380000,Западное Дегунино,
Западное Дегунино,Северный,24,37.501221,55.884589,75.940000,Западное Дегунино,
Западное Дегунино,Северный,25,37.509211,55.884686,76.210000,Западное Дегунино,
Западное Дегунино,Северный,26,37.493056,55.888982,73.120000,Западное Дегунино,
Западное Дегунино,Северный,27,37.501048,55.889080,69.290000,Западное Дегунино,
Зюзино,Юго-Западный,1,37.589909,55.643007,85.190000,Зюзино,
Зюзино,Юго-Западный,2,37.597850,55.643098,87.030000,Зюзино,
Зюзино,Юго-Западный,3,37.573863,55.647314,80.070000,Зюзино,
Зюзино,Юго-Западный,4,37.581805,55.647406,81.280000,Зюзино,
Зюзино,Юго-Западный,5,37.589747,55.647498,86.480000,Зюзино,
Зюзино,Юго-Западный,6,37.573699,55.651806,83.630000,Зюзино,
Зюзино,Юго-Западный,7,37.581643,55.651898,85.890000,Зюзино,
Зюзино,Юго-Западный,8,37.589586,55.651989,86.450000,Зюзино,
Зюзино,Юго-Западный,9,37.597529,55.652080,88.880000,Зюзино,
Зюзино,Юго-Западный,10,37.605473,55.652171,88.890000,Зюзино,
Зюзино,Юго-Западный,11,37.573536,55.656297,85.420000,Зюзино,
Зюзино,Юго-Западный,12,37.581480,55.656389,86.370000,Зюзино,
Зюзино,Юго-Западный,13,37.589424,55.656481,86.670000,Зюзино,
Зюзино,Юго-Западный,14,37.597369,55.656572,88.740000,Зюзино,
Зюзино,Юго-Западный,15,37.605313,55.656662,88.770000,Зюзино,
Зюзино,Юго-Западный,16,37.581318,55.660881,85.510000,Зюзино,
Зюзино,Юго-Западный,17,37.589263,55.660972,84.610000,Зюзино,
Зюзино,Юго-Западный,18,37.597208,55.661063,89.080000,Зюзино,
Зюзино,Юго-Западный,19,37.605153,55.661154,88.630000,Зюзино,
Зюзино,Юго-Западный,20,37.597047,55.665555,86.910000,Зюзино,
Зябликово,Южный,1,37.733877,55.613125,88.260000,Зябликово,
Зябликово,Южный,2,37.749749,55.613288,88.050000,Зябликово,
Зябликово,Южный,3,37.757685,55.613368,85.210000,Зябликово,
Зябликово,Южный,4,37.741669,55.617698,88.600000,Зябликово,
Зябликово,Южный,5,37.749606,55.617779,87.210000,Зябликово,
Зябликово,Южный,6,37.757543,55.617860,83.560000,Зябликово,
Зябликово,Южный,7,37.765479,55.617940,74.510000,Зябликово,
Зябликово,Южный,8,37.773416,55.618020,57.980000,Зябликово,
Зябликово,Южный,9,37.733587,55.622108,88.200000,Зябликово,
Зябликово,Южный,10,37.741525,55.622190,88.390000,Зябликово,
Зябликово,Южный,11,37.749463,55.622271,88.490000,Зябликово,
Зябликово,Южный,12,37.757400,55.622352,85.600000,Зябликово,
Зябликово,Южный,13,37.733442,55.626600,89.370000,Зябликово,
Зябликово,Южный,14,37.741381,55.626681,90.770000,Зябликово,
Зябликово,Южный,15,37.749320,55.626763,89.770000,Зябликово,
Зябликово,Южный,16,37.741237,55.631173,88.290000,Зябликово,
Ивановское,Восточный,1,37.833041,55.748900,85.070000,Ивановское,
Ивановское,Восточный,2,37.841005,55.748975,80.270000,Ивановское,
Ивановское,Восточный,3,37.832907,55.753391,88.350000,Ивановское,
