municipality,parent_name,point_index,group_id,group_title,section_id,section_title,score
Пресненский,Центральный,38,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,74.720000
Пресненский,Центральный,38,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,36.070000
Пресненский,Центральный,38,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,21.810000
Пресненский,Центральный,38,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,90.410000
Пресненский,Центральный,38,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,87.570000
Пресненский,Центральный,38,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,43.160000
Пресненский,Центральный,39,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,89.780000
Пресненский,Центральный,39,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Пресненский,Центральный,39,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,82.050000
Пресненский,Центральный,39,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,94.500000
Пресненский,Центральный,39,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,89.490000
Пресненский,Центральный,39,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,97.940000
Пресненский,Центральный,39,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,76.590000
Пресненский,Центральный,39,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,33.660000
Пресненский,Центральный,39,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,30.380000
Пресненский,Центральный,39,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,91.670000
Пресненский,Центральный,39,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,96.480000
Пресненский,Центральный,39,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,43.160000
Пресненский,Центральный,40,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,89.350000
Пресненский,Центральный,40,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Пресненский,Центральный,40,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,86.410000
Пресненский,Центральный,40,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,95.310000
Пресненский,Центральный,40,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,89.730000
Пресненский,Центральный,40,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,98.960000
Пресненский,Центральный,40,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,78.140000
Пресненский,Центральный,40,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,32.980000
Пресненский,Центральный,40,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,35.620000
Пресненский,Центральный,40,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,94.290000
Пресненский,Центральный,40,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,99.120000
Пресненский,Центральный,40,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,43.160000
Пресненский,Центральный,41,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Пресненский,Центральный,41,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Пресненский,Центральный,41,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,92.480000
Пресненский,Центральный,41,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,83.280000
Пресненский,Центральный,41,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,91.670000
Пресненский,Центральный,41,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Пресненский,Центральный,41,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,79.340000
Пресненский,Центральный,41,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,27.960000
Пресненский,Центральный,41,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,40.980000
Пресненский,Центральный,41,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,85.620000
Пресненский,Центральный,41,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,100.000000
Пресненский,Центральный,41,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,43.160000
Пресненский,Центральный,42,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Пресненский,Центральный,42,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Пресненский,Центральный,42,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,93.820000
Пресненский,Центральный,42,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,81.780000
Пресненский,Центральный,42,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,93.120000
Пресненский,Центральный,42,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Пресненский,Центральный,42,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,79.560000
Пресненский,Центральный,42,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,23.090000
Пресненский,Центральный,42,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,44.690000
Пресненский,Центральный,42,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,100.000000
Пресненский,Центральный,42,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,100.000000
Пресненский,Центральный,42,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,43.160000
Проспект Вернадского,Западный,1,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,89.220000
Проспект Вернадского,Западный,1,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Проспект Вернадского,Западный,1,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,84.160000
Проспект Вернадского,Западный,1,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,100.000000
Проспект Вернадского,Западный,1,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,88.020000
Проспект Вернадского,Западный,1,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Проспект Вернадского,Западный,1,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,75.000000
Проспект Вернадского,Западный,1,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,42.080000
Проспект Вернадского,Западный,1,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,64.070000
Проспект Вернадского,Западный,1,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,79.590000
Проспект Вернадского,Западный,1,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,83.690000
Проспект Вернадского,Западный,1,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,2,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,94.330000
Проспект Вернадского,Западный,2,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,99.880000
Проспект Вернадского,Западный,2,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,88.420000
Проспект Вернадского,Западный,2,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,98.990000
Проспект Вернадского,Западный,2,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,96.200000
Проспект Вернадского,Западный,2,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,93.610000
Проспект Вернадского,Западный,2,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,73.740000
Проспект Вернадского,Западный,2,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,51.030000
Проспект Вернадского,Западный,2,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,56.650000
Проспект Вернадского,Западный,2,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,74.160000
Проспект Вернадского,Западный,2,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,90.090000
Проспект Вернадского,Западный,2,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,3,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,94.390000
Проспект Вернадского,Западный,3,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Проспект Вернадского,Западный,3,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,87.470000
Проспект Вернадского,Западный,3,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,100.000000
Проспект Вернадского,Западный,3,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,95.400000
Проспект Вернадского,Западный,3,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Проспект Вернадского,Западный,3,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,75.470000
Проспект Вернадского,Западный,3,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,47.520000
Проспект Вернадского,Западный,3,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,89.500000
Проспект Вернадского,Западный,3,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,79.590000
Проспект Вернадского,Западный,3,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,87.770000
Проспект Вернадского,Западный,3,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,4,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Проспект Вернадского,Западный,4,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Проспект Вернадского,Западный,4,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,82.700000
Проспект Вернадского,Западный,4,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,100.000000
Проспект Вернадского,Западный,4,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,94.590000
Проспект Вернадского,Западный,4,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Проспект Вернадского,Западный,4,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,75.000000
Проспект Вернадского,Западный,4,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,44.320000
Проспект Вернадского,Западный,4,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,99.580000
Проспект Вернадского,Западный,4,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,93.350000
Проспект Вернадского,Западный,4,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,87.100000
Проспект Вернадского,Западный,4,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,5,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,92.220000
Проспект Вернадского,Западный,5,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Проспект Вернадского,Западный,5,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,81.890000
Проспект Вернадского,Западный,5,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,100.000000
Проспект Вернадского,Западный,5,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,89.340000
Проспект Вернадского,Западный,5,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,94.850000
Проспект Вернадского,Западный,5,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,77.830000
Проспект Вернадского,Западный,5,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,54.540000
Проспект Вернадского,Западный,5,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,80.200000
Проспект Вернадского,Западный,5,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,79.590000
Проспект Вернадского,Западный,5,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,96.390000
Проспект Вернадского,Западный,5,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,6,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,94.140000
Проспект Вернадского,Западный,6,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,98.590000
Проспект Вернадского,Западный,6,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,89.040000
Проспект Вернадского,Западный,6,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,97.250000
Проспект Вернадского,Западный,6,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,97.300000
Проспект Вернадского,Западный,6,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Проспект Вернадского,Западный,6,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,78.710000
Проспект Вернадского,Западный,6,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,46.860000
Проспект Вернадского,Западный,6,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,67.210000
Проспект Вернадского,Западный,6,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,80.590000
Проспект Вернадского,Западный,6,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,95.800000
Проспект Вернадского,Западный,6,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,7,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Проспект Вернадского,Западный,7,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Проспект Вернадского,Западный,7,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,89.870000
Проспект Вернадского,Западный,7,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,100.000000
Проспект Вернадского,Западный,7,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,98.200000
Проспект Вернадского,Западный,7,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Проспект Вернадского,Западный,7,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,78.670000
Проспект Вернадского,Западный,7,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,47.430000
Проспект Вернадского,Западный,7,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,92.010000
Проспект Вернадского,Западный,7,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,80.850000
Проспект Вернадского,Западный,7,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,93.880000
Проспект Вернадского,Западный,7,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,8,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Проспект Вернадского,Западный,8,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Проспект Вернадского,Западный,8,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,90.000000
Проспект Вернадского,Западный,8,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,100.000000
Проспект Вернадского,Западный,8,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,98.380000
Проспект Вернадского,Западный,8,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Проспект Вернадского,Западный,8,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,78.060000
Проспект Вернадского,Западный,8,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,48.920000
Проспект Вернадского,Западный,8,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,94.660000
Проспект Вернадского,Западный,8,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,78.330000
Проспект Вернадского,Западный,8,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,91.060000
Проспект Вернадского,Западный,8,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,9,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Проспект Вернадского,Западный,9,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,100.000000
Проспект Вернадского,Западный,9,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,86.840000
Проспект Вернадского,Западный,9,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,100.000000
Проспект Вернадского,Западный,9,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,100.000000
Проспект Вернадского,Западный,9,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Проспект Вернадского,Западный,9,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,76.950000
Проспект Вернадского,Западный,9,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,48.430000
Проспект Вернадского,Западный,9,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,95.180000
Проспект Вернадского,Западный,9,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,94.610000
Проспект Вернадского,Западный,9,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,89.330000
Проспект Вернадского,Западный,9,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,10,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,98.540000
Проспект Вернадского,Западный,10,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,96.060000
Проспект Вернадского,Западный,10,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,88.850000
Проспект Вернадского,Западный,10,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,86.450000
Проспект Вернадского,Западный,10,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,96.030000
Проспект Вернадского,Западный,10,commercial_household,Коммерческая и бытовая инфраструктура,essential_stores,Обеспеченность магазинами первой необходимости,100.000000
Проспект Вернадского,Западный,10,commercial_household,Коммерческая и бытовая инфраструктура,household_infrastructure_accessibility,Доступность бытовой инфраструктуры,81.420000
Проспект Вернадского,Западный,10,recreation_environment,Рекреация и экологическая комфортность,environmental_conditions,Экологическая обстановка,38.110000
Проспект Вернадского,Западный,10,recreation_environment,Рекреация и экологическая комфортность,natural_recreation_potential,Природно-рекреационный потенциал,72.340000
Проспект Вернадского,Западный,10,recreation_environment,Рекреация и экологическая комфортность,cultural_leisure_infrastructure,Культурно-досуговая инфраструктура,79.590000
Проспект Вернадского,Западный,10,safety_economic_stability,Безопасность и экономическая стабильность района,emergency_services,Доступность экстренных служб,99.870000
Проспект Вернадского,Западный,10,safety_economic_stability,Безопасность и экономическая стабильность района,district_economy,Экономическая среда района,52.000000
Проспект Вернадского,Западный,11,transport_accessibility,Транспортная доступность,public_transport_accessibility,Доступность общественного транспорта,100.000000
Проспект Вернадского,Западный,11,transport_accessibility,Транспортная доступность,personal_vehicle_accessibility,Доступность для личного транспорта,99.110000
Проспект Вернадского,Западный,11,social_infrastructure,Социальная инфраструктура,child_social_infrastructure,Детская социальная инфраструктура,89.600000
Проспект Вернадского,Западный,11,social_infrastructure,Социальная инфраструктура,government_institutions_accessibility,Доступность государственных учреждений,100.000000
Проспект Вернадского,Западный,11,social_infrastructure,Социальная инфраструктура,adult_medical_facilities_accessibility,Доступность медицинских учреждений для взрослых,97.060000
